City,Country,Year,Pop,Longitude,Latitude
Amarna,Egypt,-1000,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-1100,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-1200,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-1300,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-200,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-300,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-400,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-500,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-600,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-700,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-800,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,-900,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,100,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1000,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1100,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1200,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1300,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1400,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1500,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1600,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1700,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1800,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,1900,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,200,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,2000,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,300,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,400,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,500,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,600,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,700,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,800,3e4,30.896242439999998,27.645289629999997
Amarna,Egypt,900,3e4,30.896242439999998,27.645289629999997
Amber,India,1500,5e4,75.888251,26.985846999999996
Amber,India,1600,5e4,75.888251,26.985846999999996
Amber,India,1700,54e3,75.888251,26.985846999999996
Amber,India,1800,54e3,75.888251,26.985846999999996
Amber,India,1900,54e3,75.888251,26.985846999999996
Amber,India,2000,4956.0,75.888251,26.985846999999996
Amiens,France,1500,2e4,2.299,49.892
Amiens,France,1600,18e3,2.299,49.892
Amiens,France,1700,32e3,2.299,49.892
Amiens,France,1800,35e3,2.299,49.892
Amiens,France,1900,9e4,2.299,49.892
Amiens,France,2000,9e4,2.299,49.892
Amman,Jordan,2000,1147e3,35.94503,31.955219999999997
Amravati,India,1900,34e3,77.7647,20.9258
Amravati,India,2000,34e3,77.7647,20.9258
Amritsar,India,1800,4e4,74.87476,31.63661
Amritsar,India,1900,159e3,74.87476,31.63661
Amritsar,India,2000,32e4,74.87476,31.63661
Amroha,India,1900,39e3,78.46984,28.903139999999997
Amroha,India,2000,39e3,78.46984,28.903139999999997
Amsterdam,Netherlands,1300,1e3,4.889690000000001,52.37403
Amsterdam,Netherlands,1400,1e3,4.889690000000001,52.37403
Amsterdam,Netherlands,1500,1e4,4.889690000000001,52.37403
Amsterdam,Netherlands,1600,48e3,4.889690000000001,52.37403
Amsterdam,Netherlands,1700,21e4,4.889690000000001,52.37403
Amsterdam,Netherlands,1800,195e3,4.889690000000001,52.37403
Amsterdam,Netherlands,1900,51e4,4.889690000000001,52.37403
Amsterdam,Netherlands,2000,18e5,4.889690000000001,52.37403
Anantpur,India,1400,4e4,77.59588,14.08339
Anantpur,India,1500,4e4,77.59588,14.08339
Anantpur,India,1600,6e4,77.59588,14.08339
Anantpur,India,1700,72e3,77.59588,14.08339
Anantpur,India,1800,72e3,77.59588,14.08339
Anantpur,India,1900,72e3,77.59588,14.08339
Anantpur,India,2000,6806.0,77.59588,14.08339
Anbar,Iraq,1000,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1100,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1200,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1300,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1400,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1500,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1600,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1700,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1800,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,1900,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,2000,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,800,6e4,41.91964699999999,32.559760999999995
Anbar,Iraq,900,6e4,41.91964699999999,32.559760999999995
Ancona,Italy,1900,34e3,13.51008,43.59816000000001
Ancona,Italy,2000,34e3,13.51008,43.59816000000001
Andizhan,Uzbekistan,1900,55e3,72.333333,40.783333000000006
Andizhan,Uzbekistan,2000,55e3,72.333333,40.783333000000006
Andria,Italy,1900,47e3,16.29087,41.230630000000005
Andria,Italy,2000,47e3,16.29087,41.230630000000005
Angers,France,1000,1e4,-0.55,47.46667
Angers,France,1100,1e4,-0.55,47.46667
Angers,France,1200,2e4,-0.55,47.46667
Angers,France,1300,22e3,-0.55,47.46667
Angers,France,1400,22e3,-0.55,47.46667
Angers,France,1500,22e3,-0.55,47.46667
Angers,France,1600,2e4,-0.55,47.46667
Angers,France,1700,23e3,-0.55,47.46667
Angers,France,1800,28e3,-0.55,47.46667
Angers,France,1900,82e3,-0.55,47.46667
Angers,France,2000,82e3,-0.55,47.46667
Angkor,Cambodia,1000,2e5,103.86705,13.412417000000001
Angkor,Cambodia,1100,125e3,103.86705,13.412417000000001
Angkor,Cambodia,1200,15e4,103.86705,13.412417000000001
Angkor,Cambodia,1300,9e4,103.86705,13.412417000000001
Angkor,Cambodia,1400,4e4,103.86705,13.412417000000001
Angkor,Cambodia,1500,4e4,103.86705,13.412417000000001
Angkor,Cambodia,1600,4e4,103.86705,13.412417000000001
Angkor,Cambodia,1700,4e4,103.86705,13.412417000000001
Angkor,Cambodia,1800,4e4,103.86705,13.412417000000001
Angkor,Cambodia,1900,4e4,103.86705,13.412417000000001
Angkor,Cambodia,2000,4e4,103.86705,13.412417000000001
Angkor,Cambodia,900,95e3,103.86705,13.412417000000001
Angouleme,France,1900,32e3,0.15000000000000002,45.65
Angouleme,France,2000,32e3,0.15000000000000002,45.65
Ani,Turkey,1000,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1100,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1200,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1300,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1400,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1500,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1600,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1700,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1800,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,1900,87500.0,43.567128000000004,40.501380999999995
Ani,Turkey,2000,87500.0,43.567128000000004,40.501380999999995
Ankara,Turkey,-100,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,100,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1000,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1100,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1200,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1300,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1400,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1500,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1600,14e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1700,45e3,32.85426999999999,39.919869999999996
Ankara,Turkey,1800,3e4,32.85426999999999,39.919869999999996
Ankara,Turkey,1900,27825.0,32.85426999999999,39.919869999999996
Ankara,Turkey,200,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,2000,2984e3,32.85426999999999,39.919869999999996
Ankara,Turkey,300,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,400,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,500,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,600,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,700,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,800,34e3,32.85426999999999,39.919869999999996
Ankara,Turkey,900,34e3,32.85426999999999,39.919869999999996
Anqing,China,1800,4e4,117.05056,30.50917
Anqing,China,1900,7e4,117.05056,30.50917
Anqing,China,2000,7e4,117.05056,30.50917
Anshan,Iran,-100,1e4,52.40857658,30.012019579999997
Anshan,China,-100,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1000,1e4,52.40857658,30.012019579999997
Anshan,China,-1000,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1100,1e4,52.40857658,30.012019579999997
Anshan,China,-1100,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1200,1e4,52.40857658,30.012019579999997
Anshan,China,-1200,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1300,1e4,52.40857658,30.012019579999997
Anshan,China,-1300,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1400,1e4,52.40857658,30.012019579999997
Anshan,China,-1400,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1500,1e4,52.40857658,30.012019579999997
Anshan,China,-1500,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1600,1e4,52.40857658,30.012019579999997
Anshan,China,-1600,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1700,1e4,52.40857658,30.012019579999997
Anshan,China,-1700,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1800,1e4,52.40857658,30.012019579999997
Anshan,China,-1800,1e4,52.40857658,30.012019579999997
Anshan,Iran,-1900,1e4,52.40857658,30.012019579999997
Anshan,China,-1900,1e4,52.40857658,30.012019579999997
Anshan,Iran,-200,1e4,52.40857658,30.012019579999997
Anshan,China,-200,1e4,52.40857658,30.012019579999997
Anshan,Iran,-2000,1e4,52.40857658,30.012019579999997
Anshan,China,-2000,1e4,52.40857658,30.012019579999997
Anshan,Iran,-2100,1e4,52.40857658,30.012019579999997
Anshan,China,-2100,1e4,52.40857658,30.012019579999997
Anshan,Iran,-2200,1e4,52.40857658,30.012019579999997
Anshan,China,-2200,1e4,52.40857658,30.012019579999997
Anshan,Iran,-2300,1e4,52.40857658,30.012019579999997
Anshan,China,-2300,1e4,52.40857658,30.012019579999997
Anshan,Iran,-2400,1e4,52.40857658,30.012019579999997
Anshan,China,-2400,1e4,52.40857658,30.012019579999997
Anshan,Iran,-2500,1e4,52.40857658,30.012019579999997
Anshan,China,-2500,1e4,52.40857658,30.012019579999997
Anshan,Iran,-2800,1e4,52.40857658,30.012019579999997
Anshan,China,-2800,1e4,52.40857658,30.012019579999997
Anshan,Iran,-300,1e4,52.40857658,30.012019579999997
Anshan,China,-300,1e4,52.40857658,30.012019579999997
Anshan,Iran,-3000,1e4,52.40857658,30.012019579999997
Anshan,China,-3000,1e4,52.40857658,30.012019579999997
Anshan,Iran,-3300,1e4,52.40857658,30.012019579999997
Anshan,China,-3300,1e4,52.40857658,30.012019579999997
Anshan,Iran,-400,1e4,52.40857658,30.012019579999997
Anshan,China,-400,1e4,52.40857658,30.012019579999997
Anshan,Iran,-500,1e4,52.40857658,30.012019579999997
Anshan,China,-500,1e4,52.40857658,30.012019579999997
Anshan,Iran,-600,1e4,52.40857658,30.012019579999997
Anshan,China,-600,1e4,52.40857658,30.012019579999997
Anshan,Iran,-700,1e4,52.40857658,30.012019579999997
Anshan,China,-700,1e4,52.40857658,30.012019579999997
Anshan,Iran,-800,1e4,52.40857658,30.012019579999997
Anshan,China,-800,1e4,52.40857658,30.012019579999997
Anshan,Iran,-900,1e4,52.40857658,30.012019579999997
Anshan,China,-900,1e4,52.40857658,30.012019579999997
Anshan,Iran,100,1e4,52.40857658,30.012019579999997
Anshan,China,100,1e4,52.40857658,30.012019579999997
Anshan,Iran,1000,1e4,52.40857658,30.012019579999997
Anshan,China,1000,1e4,52.40857658,30.012019579999997
Anshan,Iran,1100,1e4,52.40857658,30.012019579999997
Anshan,China,1100,1e4,52.40857658,30.012019579999997
Anshan,Iran,1200,1e4,52.40857658,30.012019579999997
Anshan,China,1200,1e4,52.40857658,30.012019579999997
Anshan,Iran,1300,1e4,52.40857658,30.012019579999997
Anshan,China,1300,1e4,52.40857658,30.012019579999997
Anshan,Iran,1400,1e4,52.40857658,30.012019579999997
Anshan,China,1400,1e4,52.40857658,30.012019579999997
Anshan,Iran,1500,1e4,52.40857658,30.012019579999997
Anshan,China,1500,1e4,52.40857658,30.012019579999997
Anshan,Iran,1600,1e4,52.40857658,30.012019579999997
Anshan,China,1600,1e4,52.40857658,30.012019579999997
Anshan,Iran,1700,1e4,52.40857658,30.012019579999997
Anshan,China,1700,1e4,52.40857658,30.012019579999997
Anshan,Iran,1800,1e4,52.40857658,30.012019579999997
Anshan,China,1800,1e4,52.40857658,30.012019579999997
Anshan,Iran,1900,1e4,52.40857658,30.012019579999997
Anshan,China,1900,1e4,52.40857658,30.012019579999997
Anshan,Iran,200,1e4,52.40857658,30.012019579999997
Anshan,China,200,1e4,52.40857658,30.012019579999997
Anshan,Iran,2000,1e4,52.40857658,30.012019579999997
Anshan,China,2000,1e4,52.40857658,30.012019579999997
Anshan,Iran,2000,1442e3,122.9833,41.1167
Anshan,China,2000,1442e3,122.9833,41.1167
Anshan,Iran,300,1e4,52.40857658,30.012019579999997
Anshan,China,300,1e4,52.40857658,30.012019579999997
Anshan,Iran,400,1e4,52.40857658,30.012019579999997
Anshan,China,400,1e4,52.40857658,30.012019579999997
Anshan,Iran,500,1e4,52.40857658,30.012019579999997
Anshan,China,500,1e4,52.40857658,30.012019579999997
Anshan,Iran,600,1e4,52.40857658,30.012019579999997
Anshan,China,600,1e4,52.40857658,30.012019579999997
Anshan,Iran,700,1e4,52.40857658,30.012019579999997
Anshan,China,700,1e4,52.40857658,30.012019579999997
Anshan,Iran,800,1e4,52.40857658,30.012019579999997
Anshan,China,800,1e4,52.40857658,30.012019579999997
Anshan,Iran,900,1e4,52.40857658,30.012019579999997
Anshan,China,900,1e4,52.40857658,30.012019579999997
Antananarivo,Madagascar,1900,54e3,47.531622999999996,-18.914812
Antananarivo,Madagascar,2000,54e3,47.531622999999996,-18.914812
Antioch,Syria/Turkey,-100,137500.0,36.157219999999995,36.20655000000001
Antioch,Turkey,-100,137500.0,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,-200,11e4,36.157219999999995,36.20655000000001
Antioch,Turkey,-200,11e4,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,100,33e4,36.157219999999995,36.20655000000001
Antioch,Turkey,100,33e4,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1000,3e4,36.157219999999995,36.20655000000001
Antioch,Turkey,1000,3e4,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1100,3e4,36.157219999999995,36.20655000000001
Antioch,Turkey,1100,3e4,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1200,4e4,36.157219999999995,36.20655000000001
Antioch,Turkey,1200,4e4,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1300,27e3,36.157219999999995,36.20655000000001
Antioch,Turkey,1300,27e3,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1400,27e3,36.157219999999995,36.20655000000001
Antioch,Turkey,1400,27e3,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1500,1500.0,36.157219999999995,36.20655000000001
Antioch,Turkey,1500,1500.0,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1600,1500.0,36.157219999999995,36.20655000000001
Antioch,Turkey,1600,1500.0,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1700,1500.0,36.157219999999995,36.20655000000001
Antioch,Turkey,1700,1500.0,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1800,1500.0,36.157219999999995,36.20655000000001
Antioch,Turkey,1800,1500.0,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,1900,21396.0,36.157219999999995,36.20655000000001
Antioch,Turkey,1900,21396.0,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,200,4e5,36.157219999999995,36.20655000000001
Antioch,Turkey,200,4e5,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,2000,21396.0,36.157219999999995,36.20655000000001
Antioch,Turkey,2000,21396.0,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,300,33e4,36.157219999999995,36.20655000000001
Antioch,Turkey,300,33e4,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,400,27e4,36.157219999999995,36.20655000000001
Antioch,Turkey,400,27e4,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,500,2e5,36.157219999999995,36.20655000000001
Antioch,Turkey,500,2e5,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,600,125e3,36.157219999999995,36.20655000000001
Antioch,Turkey,600,125e3,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,700,125e3,36.157219999999995,36.20655000000001
Antioch,Turkey,700,125e3,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,800,125e3,36.157219999999995,36.20655000000001
Antioch,Turkey,800,125e3,36.157219999999995,36.20655000000001
Antioch,Syria/Turkey,900,125e3,36.157219999999995,36.20655000000001
Antioch,Turkey,900,125e3,36.157219999999995,36.20655000000001
Antwerp,Belgium,1500,37e3,4.402883,51.219217
Antwerp,Belgium,1600,49e3,4.402883,51.219217
Antwerp,Belgium,1700,67e3,4.402883,51.219217
Antwerp,Belgium,1800,53906.0,4.402883,51.219217
Antwerp,Belgium,1900,361e3,4.402883,51.219217
Antwerp,Belgium,2000,1097e3,4.402883,51.219217
Anuradhapura,Sri Lanka,-100,13e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,-100,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,100,13e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,100,2e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1000,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1000,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1100,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1100,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1200,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1200,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1300,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1300,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1400,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1400,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1500,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1500,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1600,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1600,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1700,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1700,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1800,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1800,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,1900,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,1900,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,200,13e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,200,2e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,2000,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,2000,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,300,13e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,300,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,400,13e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,400,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,500,13e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,500,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,600,13e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,600,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,700,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,700,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,800,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,800,1e5,80.383333,8.350000000000001
Anuradhapura,Sri Lanka,900,7e4,80.41306000000002,8.312230000000001
Anuradhapura,Sri Lanka,900,1e5,80.383333,8.350000000000001
Anyang,China,-100,3e4,114.32888999999999,36.09944
Anyang,China,-1000,3e4,114.32888999999999,36.09944
Anyang,China,-1100,3e4,114.32888999999999,36.09944
Anyang,China,-1200,3e4,114.32888999999999,36.09944
Anyang,China,-200,3e4,114.32888999999999,36.09944
Anyang,China,-300,3e4,114.32888999999999,36.09944
Anyang,China,-400,3e4,114.32888999999999,36.09944
Anyang,China,-500,3e4,114.32888999999999,36.09944
Anyang,China,-600,3e4,114.32888999999999,36.09944
Anyang,China,-700,3e4,114.32888999999999,36.09944
Anyang,China,-800,3e4,114.32888999999999,36.09944
Anyang,China,-900,3e4,114.32888999999999,36.09944
Anyang,China,100,3e4,114.32888999999999,36.09944
Anyang,China,1000,3e4,114.32888999999999,36.09944
Anyang,China,1100,3e4,114.32888999999999,36.09944
Anyang,China,1200,3e4,114.32888999999999,36.09944
Anyang,China,1300,3e4,114.32888999999999,36.09944
Anyang,China,1400,3e4,114.32888999999999,36.09944
Anyang,China,1500,3e4,114.32888999999999,36.09944
Anyang,China,1600,3e4,114.32888999999999,36.09944
Anyang,China,1700,3e4,114.32888999999999,36.09944
Anyang,China,1800,3e4,114.32888999999999,36.09944
Anyang,China,1900,3e4,114.32888999999999,36.09944
Anyang,China,200,3e4,114.32888999999999,36.09944
Anyang,China,2000,3e4,114.32888999999999,36.09944
Anyang,China,300,3e4,114.32888999999999,36.09944
Anyang,China,400,3e4,114.32888999999999,36.09944
Anyang,China,500,3e4,114.32888999999999,36.09944
Anyang,China,600,3e4,114.32888999999999,36.09944
Anyang,China,700,3e4,114.32888999999999,36.09944
Anyang,China,800,3e4,114.32888999999999,36.09944
Anyang,China,900,3e4,114.32888999999999,36.09944
Anyi,China,-100,1e5,115.599,28.838900000000002
Anyi,China,-200,1e5,115.599,28.838900000000002
Anyi,China,-300,1e5,115.599,28.838900000000002
Anyi,China,-400,1e5,115.599,28.838900000000002
